"date","home","away","time","period","etype","team","player","result","points","type","x","y"
"30701",20090331,"CHA","LAL","10:47",2,"rebound","CHA","Raymond Felton","",0,"def",NA,NA
"30702",20090331,"CHA","LAL","10:36",2,"shot","CHA","Raymond Felton","made",3,"3pt",12,27
"30703",20090331,"CHA","LAL","10:11",2,"shot","LAL","Pau Gasol","made",2,"dunk",25,6
"30704",20090331,"CHA","LAL","09:57",2,"foul","CHA","Vladimir Radmanovic","",0,"offensive",NA,NA
"30705",20090331,"CHA","LAL","09:57",2,"turnover","CHA","Vladimir Radmanovic","",0,"",NA,NA
"30706",20090331,"CHA","LAL","09:41",2,"foul","CHA","Emeka Okafor","",0,"personal",NA,NA
"30707",20090331,"CHA","LAL","09:41",2,"sub","CHA","","",0,"",NA,NA
"30708",20090331,"CHA","LAL","09:41",2,"sub","LAL","","",0,"",NA,NA
"30709",20090331,"CHA","LAL","09:34",2,"foul","CHA","Raymond Felton","",0,"personal",NA,NA
"30710",20090331,"CHA","LAL","09:25",2,"shot","LAL","Lamar Odom","made",2,"layup",25,6
"30711",20090331,"CHA","LAL","09:07",2,"foul","LAL","Lamar Odom","",0,"personal",NA,NA
"30712",20090331,"CHA","LAL","09:01",2,"shot","CHA","D.J. Augustin","missed",0,"jump",15,23
"30713",20090331,"CHA","LAL","09:00",2,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"30714",20090331,"CHA","LAL","08:40",2,"shot","LAL","Sasha Vujacic","missed",0,"jump",6,8
"30715",20090331,"CHA","LAL","08:38",2,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"30716",20090331,"CHA","LAL","08:34",2,"shot","LAL","Luke Walton","made",2,"jump",41,9
"30717",20090331,"CHA","LAL","08:12",2,"shot","CHA","D.J. Augustin","missed",0,"jump",13,19
"30718",20090331,"CHA","LAL","08:10",2,"rebound","LAL","Luke Walton","",0,"def",NA,NA
"30719",20090331,"CHA","LAL","08:02",2,"shot","LAL","Pau Gasol","made",2,"hook",25,11
"30720",20090331,"CHA","LAL","07:51",2,"foul","LAL","Sasha Vujacic","",0,"personal",NA,NA
"30721",20090331,"CHA","LAL","07:51",2,"timeout","OFF","","",0,"official",NA,NA
"30722",20090331,"CHA","LAL","07:51",2,"sub","LAL","","",0,"",NA,NA
"30723",20090331,"CHA","LAL","07:51",2,"sub","CHA","","",0,"",NA,NA
"30724",20090331,"CHA","LAL","07:37",2,"shot","CHA","Raymond Felton","missed",0,"jump",37,22
"30725",20090331,"CHA","LAL","07:36",2,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"30726",20090331,"CHA","LAL","07:23",2,"shot","LAL","Luke Walton","missed",0,"jump",24,14
"30727",20090331,"CHA","LAL","07:22",2,"shot","LAL","Lamar Odom","missed",0,"tip",25,6
"30728",20090331,"CHA","LAL","07:22",2,"rebound","LAL","Lamar Odom","",0,"off",NA,NA
"30729",20090331,"CHA","LAL","07:21",2,"shot","LAL","Lamar Odom","made",2,"tip",25,6
"30730",20090331,"CHA","LAL","07:21",2,"rebound","LAL","Lamar Odom","",0,"off",NA,NA
"30731",20090331,"CHA","LAL","06:53",2,"shot","CHA","Boris Diaw","missed",0,"3pt",14,30
"30732",20090331,"CHA","LAL","06:52",2,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"30733",20090331,"CHA","LAL","06:39",2,"shot","LAL","D.J. Mbenga","missed",0,"hook",27,15
"30734",20090331,"CHA","LAL","06:37",2,"rebound","CHA","DeSagana Diop","",0,"def",NA,NA
"30735",20090331,"CHA","LAL","06:20",2,"shot","CHA","D.J. Augustin","missed",0,"layup",25,6
"30736",20090331,"CHA","LAL","06:19",2,"rebound","CHA","D.J. Augustin","",0,"off",NA,NA
"30737",20090331,"CHA","LAL","06:13",2,"shot","CHA","Vladimir Radmanovic","made",3,"3pt",48,10
"30738",20090331,"CHA","LAL","05:59",2,"shot","LAL","Jordan Farmar","missed",0,"jump",38,18
"30739",20090331,"CHA","LAL","05:56",2,"rebound","CHA","D.J. Augustin","",0,"def",NA,NA
"30740",20090331,"CHA","LAL","05:51",2,"shot","CHA","Raymond Felton","missed",0,"layup",25,6
"30741",20090331,"CHA","LAL","05:50",2,"rebound","LAL","Jordan Farmar","",0,"def",NA,NA
"30742",20090331,"CHA","LAL","05:43",2,"shot","LAL","D.J. Mbenga","missed",0,"layup",25,6
"30743",20090331,"CHA","LAL","05:42",2,"rebound","CHA","DeSagana Diop","",0,"def",NA,NA
"30744",20090331,"CHA","LAL","05:34",2,"shot","CHA","Boris Diaw","missed",0,"layup",25,6
"30745",20090331,"CHA","LAL","05:34",2,"rebound","CHA","","",0,"",NA,NA
"30746",20090331,"CHA","LAL","05:34",2,"timeout","CHA","","",0,"regular",NA,NA
"30747",20090331,"CHA","LAL","05:34",2,"sub","CHA","","",0,"",NA,NA
"30748",20090331,"CHA","LAL","05:34",2,"sub","LAL","","",0,"",NA,NA
"30749",20090331,"CHA","LAL","05:34",2,"sub","LAL","","",0,"",NA,NA
"30750",20090331,"CHA","LAL","05:34",2,"sub","LAL","","",0,"",NA,NA
"30751",20090331,"CHA","LAL","05:34",2,"sub","LAL","","",0,"",NA,NA
"30752",20090331,"CHA","LAL","05:34",2,"sub","LAL","","",0,"",NA,NA
"30753",20090331,"CHA","LAL","05:23",2,"turnover","CHA","Vladimir Radmanovic","",0,"",NA,NA
"30754",20090331,"CHA","LAL","05:12",2,"shot","LAL","Kobe Bryant","missed",0,"jump",30,25
"30755",20090331,"CHA","LAL","05:10",2,"rebound","LAL","Trevor Ariza","",0,"off",NA,NA
"30756",20090331,"CHA","LAL","04:54",2,"foul","CHA","Raja Bell","",0,"personal",NA,NA
"30757",20090331,"CHA","LAL","04:54",2,"turnover","LAL","","",0,"",NA,NA
"30758",20090331,"CHA","LAL","04:40",2,"shot","CHA","Vladimir Radmanovic","made",2,"driving dunk",25,6
"30759",20090331,"CHA","LAL","04:32",2,"timeout","LAL","","",0,"regular",NA,NA
"30760",20090331,"CHA","LAL","04:32",2,"foul","LAL","Jackson","",0,"technical",NA,NA
"30761",20090331,"CHA","LAL","04:32",2,"free throw","CHA","Raymond Felton","made",1,"",NA,NA
"30762",20090331,"CHA","LAL","04:16",2,"shot","LAL","Pau Gasol","missed",0,"jump",12,21
"30763",20090331,"CHA","LAL","04:14",2,"rebound","CHA","Raymond Felton","",0,"def",NA,NA
"30764",20090331,"CHA","LAL","03:49",2,"shot","CHA","Raymond Felton","missed",0,"3pt",13,29
"30765",20090331,"CHA","LAL","03:48",2,"rebound","LAL","Josh Powell","",0,"def",NA,NA
"30766",20090331,"CHA","LAL","03:39",2,"foul","CHA","DeSagana Diop","",0,"personal",NA,NA
"30767",20090331,"CHA","LAL","03:39",2,"sub","CHA","","",0,"",NA,NA
"30768",20090331,"CHA","LAL","03:29",2,"shot","LAL","Kobe Bryant","missed",0,"jump",29,16
"30769",20090331,"CHA","LAL","03:28",2,"rebound","CHA","DeSagana Diop","",0,"def",NA,NA
"30770",20090331,"CHA","LAL","03:16",2,"shot","CHA","Raja Bell","missed",0,"3pt",1,8
"30771",20090331,"CHA","LAL","03:15",2,"rebound","LAL","Trevor Ariza","",0,"def",NA,NA
"30772",20090331,"CHA","LAL","03:09",2,"shot","LAL","Derek Fisher","made",2,"jump",33,27
"30773",20090331,"CHA","LAL","02:55",2,"foul","LAL","Derek Fisher","",0,"shooting",NA,NA
"30774",20090331,"CHA","LAL","02:55",2,"free throw","CHA","Raymond Felton","missed",0,"",NA,NA
"30775",20090331,"CHA","LAL","02:55",2,"rebound","CHA","","",0,"",NA,NA
"30776",20090331,"CHA","LAL","02:55",2,"free throw","CHA","Raymond Felton","made",1,"",NA,NA
"30777",20090331,"CHA","LAL","02:41",2,"shot","LAL","Josh Powell","missed",0,"layup",25,6
"30778",20090331,"CHA","LAL","02:38",2,"rebound","CHA","Boris Diaw","",0,"def",NA,NA
"30779",20090331,"CHA","LAL","02:34",2,"turnover","CHA","Raymond Felton","",0,"",NA,NA
"30780",20090331,"CHA","LAL","02:34",2,"timeout","LAL","","",0,"short",NA,NA
"30781",20090331,"CHA","LAL","02:34",2,"sub","LAL","","",0,"",NA,NA
"30782",20090331,"CHA","LAL","02:09",2,"shot","LAL","Kobe Bryant","missed",0,"3pt",11,29
"30783",20090331,"CHA","LAL","02:08",2,"rebound","CHA","Gerald Wallace","",0,"def",NA,NA
"30784",20090331,"CHA","LAL","01:56",2,"shot","CHA","Boris Diaw","made",2,"driving reverse layup",25,6
"30785",20090331,"CHA","LAL","01:42",2,"shot","LAL","Pau Gasol","missed",0,"jump",29,12
"30786",20090331,"CHA","LAL","01:41",2,"shot","LAL","Trevor Ariza","made",2,"tip",25,6
"30787",20090331,"CHA","LAL","01:41",2,"rebound","LAL","Trevor Ariza","",0,"off",NA,NA
"30788",20090331,"CHA","LAL","01:21",2,"shot","CHA","Gerald Wallace","made",2,"driving layup",25,6
"30789",20090331,"CHA","LAL","01:05",2,"shot","LAL","Kobe Bryant","made",2,"turnaround jump",18,12
"30790",20090331,"CHA","LAL","00:47",2,"shot","CHA","DeSagana Diop","made",2,"hook",26,12
"30791",20090331,"CHA","LAL","00:34",2,"shot","LAL","Pau Gasol","made",2,"jump",35,16
"30792",20090331,"CHA","LAL","00:28",2,"shot","CHA","DeSagana Diop","missed",0,"layup",25,6
"30793",20090331,"CHA","LAL","00:26",2,"rebound","LAL","Trevor Ariza","",0,"def",NA,NA
"30794",20090331,"CHA","LAL","00:02",2,"shot","LAL","Lamar Odom","missed",0,"3pt",49,8
"30795",20090331,"CHA","LAL","00:01",2,"rebound","CHA","Gerald Wallace","",0,"def",NA,NA
"30796",20090331,"CHA","LAL","11:42",3,"shot","CHA","Gerald Wallace","missed",0,"3pt",49,13
"30797",20090331,"CHA","LAL","11:41",3,"rebound","CHA","Gerald Wallace","",0,"off",NA,NA
"30798",20090331,"CHA","LAL","11:22",3,"shot","CHA","Gerald Wallace","missed",0,"3pt",47,8
"30799",20090331,"CHA","LAL","11:19",3,"shot","CHA","Boris Diaw","made",2,"layup",25,6
"30800",20090331,"CHA","LAL","11:19",3,"rebound","CHA","Boris Diaw","",0,"off",NA,NA
"30801",20090331,"CHA","LAL","11:08",3,"shot","LAL","Lamar Odom","made",2,"dunk",25,6
"30802",20090331,"CHA","LAL","10:42",3,"turnover","CHA","","",0,"",NA,NA
"30803",20090331,"CHA","LAL","10:27",3,"shot","LAL","Kobe Bryant","missed",0,"jump",11,15
"30804",20090331,"CHA","LAL","10:26",3,"rebound","CHA","Gerald Wallace","",0,"def",NA,NA
"30805",20090331,"CHA","LAL","10:14",3,"turnover","CHA","Boris Diaw","",0,"",NA,NA
"30806",20090331,"CHA","LAL","10:01",3,"shot","LAL","Kobe Bryant","missed",0,"jump",31,10
"30807",20090331,"CHA","LAL","09:58",3,"rebound","CHA","Emeka Okafor","",0,"def",NA,NA
"30808",20090331,"CHA","LAL","09:53",3,"foul","LAL","Trevor Ariza","",0,"personal",NA,NA
"30809",20090331,"CHA","LAL","09:45",3,"shot","CHA","Raymond Felton","missed",0,"jump",17,11
"30810",20090331,"CHA","LAL","09:45",3,"rebound","CHA","","",0,"",NA,NA
"30811",20090331,"CHA","LAL","09:36",3,"shot","CHA","Boris Diaw","missed",0,"layup",25,6
"30812",20090331,"CHA","LAL","09:36",3,"rebound","CHA","","",0,"",NA,NA
"30813",20090331,"CHA","LAL","09:36",3,"turnover","CHA","","",0,"",NA,NA
"30814",20090331,"CHA","LAL","09:13",3,"shot","LAL","Derek Fisher","made",2,"jump",12,19
"30815",20090331,"CHA","LAL","08:56",3,"shot","CHA","Gerald Wallace","missed",0,"layup",25,6
"30816",20090331,"CHA","LAL","08:56",3,"rebound","LAL","","",0,"",NA,NA
"30817",20090331,"CHA","LAL","08:40",3,"shot","LAL","Pau Gasol","missed",0,"layup",25,6
"30818",20090331,"CHA","LAL","08:39",3,"shot","LAL","Trevor Ariza","missed",0,"tip",25,6
"30819",20090331,"CHA","LAL","08:39",3,"rebound","LAL","Trevor Ariza","",0,"off",NA,NA
"30820",20090331,"CHA","LAL","08:37",3,"shot","LAL","Trevor Ariza","missed",0,"layup",25,6
"30821",20090331,"CHA","LAL","08:37",3,"rebound","LAL","Trevor Ariza","",0,"off",NA,NA
"30822",20090331,"CHA","LAL","08:36",3,"shot","LAL","Pau Gasol","made",2,"putback dunk",25,6
"30823",20090331,"CHA","LAL","08:36",3,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"30824",20090331,"CHA","LAL","08:10",3,"turnover","CHA","Emeka Okafor","",0,"",NA,NA
"30825",20090331,"CHA","LAL","08:07",3,"shot","LAL","Lamar Odom","missed",0,"layup",25,6
"30826",20090331,"CHA","LAL","08:07",3,"rebound","CHA","Raja Bell","",0,"def",NA,NA
"30827",20090331,"CHA","LAL","08:07",3,"foul","LAL","Kobe Bryant","",0,"personal",NA,NA
"30828",20090331,"CHA","LAL","07:48",3,"shot","CHA","Gerald Wallace","made",2,"layup",25,6
"30829",20090331,"CHA","LAL","07:39",3,"foul","CHA","Emeka Okafor","",0,"personal",NA,NA
"30830",20090331,"CHA","LAL","07:34",3,"shot","LAL","Trevor Ariza","missed",0,"jump",25,26
"30831",20090331,"CHA","LAL","07:33",3,"rebound","CHA","Emeka Okafor","",0,"def",NA,NA
"30832",20090331,"CHA","LAL","07:28",3,"turnover","CHA","Raymond Felton","",0,"",NA,NA
"30833",20090331,"CHA","LAL","07:20",3,"foul","CHA","Raja Bell","",0,"personal",NA,NA
"30834",20090331,"CHA","LAL","07:10",3,"turnover","LAL","Lamar Odom","",0,"",NA,NA
"30835",20090331,"CHA","LAL","07:04",3,"shot","CHA","Gerald Wallace","made",2,"reverse layup",25,6
"30836",20090331,"CHA","LAL","07:04",3,"timeout","LAL","","",0,"regular",NA,NA
"30837",20090331,"CHA","LAL","06:46",3,"shot","LAL","Kobe Bryant","made",2,"jump",28,23
"30838",20090331,"CHA","LAL","06:33",3,"foul","LAL","Trevor Ariza","",0,"shooting",NA,NA
"30839",20090331,"CHA","LAL","06:33",3,"free throw","CHA","Gerald Wallace","missed",0,"",NA,NA
"30840",20090331,"CHA","LAL","06:33",3,"rebound","CHA","","",0,"",NA,NA
"30841",20090331,"CHA","LAL","06:33",3,"free throw","CHA","Gerald Wallace","made",1,"",NA,NA
"30842",20090331,"CHA","LAL","06:15",3,"shot","LAL","Derek Fisher","missed",0,"jump",27,22
"30843",20090331,"CHA","LAL","06:15",3,"rebound","CHA","","",0,"",NA,NA
"30844",20090331,"CHA","LAL","05:59",3,"foul","LAL","Lamar Odom","",0,"personal",NA,NA
"30845",20090331,"CHA","LAL","05:57",3,"foul","LAL","Derek Fisher","",0,"personal",NA,NA
"30846",20090331,"CHA","LAL","05:57",3,"free throw","CHA","Emeka Okafor","made",1,"",NA,NA
"30847",20090331,"CHA","LAL","05:57",3,"free throw","CHA","Emeka Okafor","missed",0,"",NA,NA
"30848",20090331,"CHA","LAL","05:56",3,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"30849",20090331,"CHA","LAL","05:44",3,"foul","CHA","Raja Bell","",0,"personal",NA,NA
"30850",20090331,"CHA","LAL","05:36",3,"shot","LAL","Trevor Ariza","missed",0,"layup",25,6
"30851",20090331,"CHA","LAL","05:34",3,"rebound","LAL","Lamar Odom","",0,"off",NA,NA
"30852",20090331,"CHA","LAL","05:30",3,"shot","LAL","Kobe Bryant","made",3,"3pt",38,30
"30853",20090331,"CHA","LAL","05:13",3,"shot","CHA","Raymond Felton","made",2,"floating jump",27,12
"30854",20090331,"CHA","LAL","05:03",3,"shot","LAL","Lamar Odom","made",2,"driving layup",25,6
"30855",20090331,"CHA","LAL","04:46",3,"turnover","CHA","Emeka Okafor","",0,"",NA,NA
"30856",20090331,"CHA","LAL","04:34",3,"shot","LAL","Kobe Bryant","made",3,"3pt",45,23
"30857",20090331,"CHA","LAL","04:33",3,"timeout","CHA","","",0,"regular",NA,NA
"30858",20090331,"CHA","LAL","04:23",3,"shot","CHA","Boris Diaw","missed",0,"layup",25,6
"30859",20090331,"CHA","LAL","04:23",3,"shot","CHA","Emeka Okafor","made",2,"tip",25,6
"30860",20090331,"CHA","LAL","04:23",3,"rebound","CHA","Emeka Okafor","",0,"off",NA,NA
"30861",20090331,"CHA","LAL","04:23",3,"foul","LAL","Lamar Odom","",0,"shooting",NA,NA
"30862",20090331,"CHA","LAL","04:23",3,"free throw","CHA","Emeka Okafor","made",1,"",NA,NA
"30863",20090331,"CHA","LAL","04:07",3,"shot","LAL","Kobe Bryant","missed",0,"jump",34,23
"30864",20090331,"CHA","LAL","04:06",3,"rebound","CHA","Gerald Wallace","",0,"def",NA,NA
"30865",20090331,"CHA","LAL","03:49",3,"shot","CHA","Raymond Felton","missed",0,"3pt",30,31
"30866",20090331,"CHA","LAL","03:48",3,"rebound","CHA","Emeka Okafor","",0,"off",NA,NA
"30867",20090331,"CHA","LAL","03:44",3,"shot","CHA","Raja Bell","made",3,"3pt",12,28
"30868",20090331,"CHA","LAL","03:29",3,"foul","LAL","Lamar Odom","",0,"offensive",NA,NA
"30869",20090331,"CHA","LAL","03:29",3,"turnover","LAL","Lamar Odom","",0,"",NA,NA
"30870",20090331,"CHA","LAL","03:29",3,"sub","CHA","","",0,"",NA,NA
"30871",20090331,"CHA","LAL","03:29",3,"sub","LAL","","",0,"",NA,NA
"30872",20090331,"CHA","LAL","03:14",3,"foul","LAL","Kobe Bryant","",0,"shooting",NA,NA
"30873",20090331,"CHA","LAL","03:14",3,"free throw","CHA","D.J. Augustin","made",1,"",NA,NA
"30874",20090331,"CHA","LAL","03:14",3,"free throw","CHA","D.J. Augustin","made",1,"",NA,NA
"30875",20090331,"CHA","LAL","02:54",3,"shot","LAL","Pau Gasol","made",2,"jump",35,7
"30876",20090331,"CHA","LAL","02:40",3,"turnover","CHA","D.J. Augustin","",0,"",NA,NA
"30877",20090331,"CHA","LAL","02:36",3,"foul","CHA","Raja Bell","",0,"shooting",NA,NA
"30878",20090331,"CHA","LAL","02:36",3,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"30879",20090331,"CHA","LAL","02:36",3,"sub","LAL","","",0,"",NA,NA
"30880",20090331,"CHA","LAL","02:36",3,"sub","LAL","","",0,"",NA,NA
"30881",20090331,"CHA","LAL","02:36",3,"sub","CHA","","",0,"",NA,NA
"30882",20090331,"CHA","LAL","02:36",3,"free throw","LAL","Kobe Bryant","missed",0,"",NA,NA
"30883",20090331,"CHA","LAL","02:34",3,"rebound","CHA","Emeka Okafor","",0,"def",NA,NA
"30884",20090331,"CHA","LAL","02:12",3,"shot","CHA","Raymond Felton","made",2,"fade away jumper",23,11
"30885",20090331,"CHA","LAL","01:59",3,"shot","LAL","Kobe Bryant","missed",0,"jump",18,11
"30886",20090331,"CHA","LAL","01:56",3,"rebound","CHA","Gerald Wallace","",0,"def",NA,NA
"30887",20090331,"CHA","LAL","01:48",3,"shot","CHA","D.J. Augustin","made",3,"3pt",48,8
"30888",20090331,"CHA","LAL","01:24",3,"shot","LAL","Pau Gasol","missed",0,"jump",25,18
"30889",20090331,"CHA","LAL","01:24",3,"rebound","CHA","","",0,"",NA,NA
"30890",20090331,"CHA","LAL","01:24",3,"sub","CHA","","",0,"",NA,NA
"30891",20090331,"CHA","LAL","01:24",3,"sub","LAL","","",0,"",NA,NA
"30892",20090331,"CHA","LAL","01:13",3,"foul","CHA","Raymond Felton","",0,"technical",NA,NA
"30893",20090331,"CHA","LAL","01:13",3,"free throw","LAL","Sasha Vujacic","made",1,"",NA,NA
"30894",20090331,"CHA","LAL","01:01",3,"shot","CHA","Gerald Wallace","made",2,"driving finger roll layup",25,6
"30895",20090331,"CHA","LAL","00:45",3,"turnover","LAL","Jordan Farmar","",0,"",NA,NA
"30896",20090331,"CHA","LAL","00:20",3,"shot","CHA","Vladimir Radmanovic","missed",0,"3pt",5,24
"30897",20090331,"CHA","LAL","00:19",3,"rebound","LAL","Luke Walton","",0,"def",NA,NA
"30898",20090331,"CHA","LAL","00:01",3,"shot","LAL","Sasha Vujacic","missed",0,"3pt",43,24
"30899",20090331,"CHA","LAL","00:00",3,"rebound","CHA","Gerald Wallace","",0,"def",NA,NA
"30900",20090331,"CHA","LAL","11:39",4,"turnover","LAL","Luke Walton","",0,"",NA,NA
"30901",20090331,"CHA","LAL","11:34",4,"shot","CHA","Raymond Felton","made",2,"layup",25,6
"30902",20090331,"CHA","LAL","11:13",4,"shot","LAL","Luke Walton","missed",0,"layup",25,6
"30903",20090331,"CHA","LAL","11:11",4,"shot","LAL","Luke Walton","missed",0,"layup",25,6
"30904",20090331,"CHA","LAL","11:11",4,"rebound","LAL","Luke Walton","",0,"off",NA,NA
"30905",20090331,"CHA","LAL","11:09",4,"rebound","CHA","D.J. Augustin","",0,"def",NA,NA
"30906",20090331,"CHA","LAL","11:05",4,"shot","CHA","D.J. Augustin","missed",0,"reverse layup",25,6
"30907",20090331,"CHA","LAL","11:04",4,"rebound","LAL","Luke Walton","",0,"def",NA,NA
"30908",20090331,"CHA","LAL","10:58",4,"turnover","LAL","Jordan Farmar","",0,"",NA,NA
"30909",20090331,"CHA","LAL","10:52",4,"shot","CHA","D.J. Augustin","made",2,"layup",25,6
"30910",20090331,"CHA","LAL","10:52",4,"timeout","LAL","","",0,"regular",NA,NA
"30911",20090331,"CHA","LAL","10:35",4,"shot","LAL","Sasha Vujacic","missed",0,"jump",44,8
"30912",20090331,"CHA","LAL","10:33",4,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"30913",20090331,"CHA","LAL","10:28",4,"shot","LAL","Luke Walton","made",2,"driving layup",25,6
"30914",20090331,"CHA","LAL","10:08",4,"jump ball","OFF","","",0,"",NA,NA
"30915",20090331,"CHA","LAL","10:08",4,"turnover","CHA","Raymond Felton","",0,"",NA,NA
"30916",20090331,"CHA","LAL","09:51",4,"shot","LAL","Pau Gasol","missed",0,"hook",33,9
"30917",20090331,"CHA","LAL","09:49",4,"shot","LAL","Josh Powell","missed",0,"layup",25,6
"30918",20090331,"CHA","LAL","09:49",4,"rebound","LAL","Josh Powell","",0,"off",NA,NA
"30919",20090331,"CHA","LAL","09:47",4,"rebound","CHA","Raymond Felton","",0,"def",NA,NA
"30920",20090331,"CHA","LAL","09:30",4,"foul","LAL","Josh Powell","",0,"shooting",NA,NA
"30921",20090331,"CHA","LAL","09:30",4,"free throw","CHA","Emeka Okafor","missed",0,"",NA,NA
"30922",20090331,"CHA","LAL","09:30",4,"rebound","CHA","","",0,"",NA,NA
"30923",20090331,"CHA","LAL","09:30",4,"sub","CHA","","",0,"",NA,NA
"30924",20090331,"CHA","LAL","09:30",4,"free throw","CHA","Emeka Okafor","made",1,"",NA,NA
"30925",20090331,"CHA","LAL","09:18",4,"shot","LAL","Sasha Vujacic","missed",0,"3pt",13,29
"30926",20090331,"CHA","LAL","09:17",4,"rebound","CHA","","",0,"",NA,NA
"30927",20090331,"CHA","LAL","09:05",4,"shot","CHA","D.J. Augustin","made",2,"driving layup",25,6
"30928",20090331,"CHA","LAL","09:05",4,"violation","LAL","Josh Powell","",0,"defensive goaltending",NA,NA
"30929",20090331,"CHA","LAL","08:52",4,"shot","LAL","Josh Powell","missed",0,"jump",15,21
"30930",20090331,"CHA","LAL","08:50",4,"rebound","LAL","","",0,"",NA,NA
"30931",20090331,"CHA","LAL","08:50",4,"sub","LAL","","",0,"",NA,NA
"30932",20090331,"CHA","LAL","08:50",4,"sub","LAL","","",0,"",NA,NA
"30933",20090331,"CHA","LAL","08:50",4,"sub","LAL","","",0,"",NA,NA
"30934",20090331,"CHA","LAL","08:47",4,"shot","LAL","Kobe Bryant","made",2,"jump",41,13
"30935",20090331,"CHA","LAL","08:21",4,"shot","CHA","Vladimir Radmanovic","made",2,"layup",25,6
"30936",20090331,"CHA","LAL","08:03",4,"shot","LAL","Lamar Odom","made",2,"jump",36,21
"30937",20090331,"CHA","LAL","07:46",4,"shot","CHA","D.J. Augustin","made",3,"3pt",11,28
"30938",20090331,"CHA","LAL","07:34",4,"shot","LAL","Kobe Bryant","made",2,"turnaround jump",36,11
"30939",20090331,"CHA","LAL","07:10",4,"turnover","CHA","Raymond Felton","",0,"",NA,NA
"30940",20090331,"CHA","LAL","07:04",4,"shot","LAL","Kobe Bryant","missed",0,"layup",25,6
"30941",20090331,"CHA","LAL","07:03",4,"rebound","CHA","D.J. Augustin","",0,"def",NA,NA
"30942",20090331,"CHA","LAL","06:44",4,"shot","CHA","Vladimir Radmanovic","missed",0,"3pt",49,9
"30943",20090331,"CHA","LAL","06:43",4,"rebound","LAL","Derek Fisher","",0,"def",NA,NA
"30944",20090331,"CHA","LAL","06:34",4,"shot","LAL","Lamar Odom","missed",0,"layup",25,6
"30945",20090331,"CHA","LAL","06:34",4,"rebound","LAL","","",0,"",NA,NA
"30946",20090331,"CHA","LAL","06:34",4,"sub","CHA","","",0,"",NA,NA
"30947",20090331,"CHA","LAL","06:34",4,"sub","CHA","","",0,"",NA,NA
"30948",20090331,"CHA","LAL","06:34",4,"sub","CHA","","",0,"",NA,NA
"30949",20090331,"CHA","LAL","06:28",4,"shot","LAL","Pau Gasol","made",2,"reverse dunk",25,6
"30950",20090331,"CHA","LAL","06:19",4,"timeout","CHA","","",0,"regular",NA,NA
"30951",20090331,"CHA","LAL","06:08",4,"turnover","CHA","DeSagana Diop","",0,"",NA,NA
"30952",20090331,"CHA","LAL","05:55",4,"shot","LAL","Pau Gasol","made",2,"dunk",25,6
"30953",20090331,"CHA","LAL","05:40",4,"shot","CHA","D.J. Augustin","missed",0,"layup",25,6
"30954",20090331,"CHA","LAL","05:38",4,"rebound","LAL","Kobe Bryant","",0,"def",NA,NA
"30955",20090331,"CHA","LAL","05:32",4,"shot","LAL","Kobe Bryant","made",2,"driving layup",25,6
"30956",20090331,"CHA","LAL","05:06",4,"shot","CHA","Boris Diaw","made",2,"driving layup",25,6
"30957",20090331,"CHA","LAL","04:39",4,"shot","LAL","Pau Gasol","missed",0,"jump",43,10
"30958",20090331,"CHA","LAL","04:38",4,"rebound","CHA","D.J. Augustin","",0,"def",NA,NA
"30959",20090331,"CHA","LAL","04:18",4,"shot","CHA","Raja Bell","made",3,"3pt",6,22
"30960",20090331,"CHA","LAL","04:15",4,"timeout","LAL","","",0,"regular",NA,NA
"30961",20090331,"CHA","LAL","04:15",4,"sub","CHA","","",0,"",NA,NA
"30962",20090331,"CHA","LAL","04:15",4,"sub","CHA","","",0,"",NA,NA
"30963",20090331,"CHA","LAL","03:57",4,"shot","LAL","Kobe Bryant","missed",0,"3pt",39,28
"30964",20090331,"CHA","LAL","03:55",4,"rebound","CHA","Emeka Okafor","",0,"def",NA,NA
"30965",20090331,"CHA","LAL","03:34",4,"shot","CHA","Gerald Wallace","made",2,"driving reverse layup",25,6
"30966",20090331,"CHA","LAL","03:23",4,"shot","LAL","Luke Walton","missed",0,"layup",25,6
"30967",20090331,"CHA","LAL","03:20",4,"rebound","CHA","Boris Diaw","",0,"def",NA,NA
"30968",20090331,"CHA","LAL","03:01",4,"turnover","CHA","Emeka Okafor","",0,"",NA,NA
"30969",20090331,"CHA","LAL","02:47",4,"shot","LAL","Luke Walton","missed",0,"3pt",2,8
"30970",20090331,"CHA","LAL","02:46",4,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"30971",20090331,"CHA","LAL","02:41",4,"turnover","LAL","Kobe Bryant","",0,"",NA,NA
"30972",20090331,"CHA","LAL","02:41",4,"sub","LAL","","",0,"",NA,NA
"30973",20090331,"CHA","LAL","02:22",4,"foul","LAL","Pau Gasol","",0,"shooting",NA,NA
"30974",20090331,"CHA","LAL","02:22",4,"free throw","CHA","Emeka Okafor","made",1,"",NA,NA
